order_id,user_id,event_id,tier_id,quantity,total_price,status,created_at,has_qr_code,ip_address,user_agent,device_id,is_fraud,fraud_type
31318,1403,277,608,3,143.49,paid,2026-07-05 18:03:00.000000000,True,,,,False,none
31319,3433,98,209,1,22.48,paid,2026-07-05 18:18:00.000000000,True,,,,False,none
31320,1813,440,956,3,135.99,paid,2026-07-05 18:24:00.000000000,True,,,,False,none
31321,3238,346,759,3,269.91,paid,2026-07-05 18:30:00.000000000,True,,,,False,none
31322,1058,83,178,1,177.97,paid,2026-07-05 18:32:00.000000000,True,,,,False,none
31323,5106,220,485,1,45.26,paid,2026-07-05 18:32:00.000000000,True,,,,False,none
31324,2047,170,371,2,253.88,paid,2026-07-05 18:45:00.000000000,True,,,,False,none
31325,1127,57,124,1,62.77,paid,2026-07-05 18:47:00.000000000,True,,,,False,none
31326,2780,362,792,3,60.12,paid,2026-07-05 18:57:00.000000000,False,,,,False,none
31327,2565,57,124,3,188.31,paid,2026-07-05 19:00:00.000000000,True,,,,False,none
31328,3667,257,565,1,8.62,paid,2026-07-05 19:01:00.000000000,True,,,,False,none
31329,1555,463,1009,4,69.12,paid,2026-07-05 19:03:00.000000000,True,,,,False,none
31330,2925,98,210,1,28.71,paid,2026-07-05 19:07:00.000000000,True,,,,False,none
31331,4408,183,400,2,15.02,paid,2026-07-05 19:08:00.000000000,True,,,,False,none
31332,6089,244,541,2,456.32,paid,2026-07-05 19:11:00.000000000,True,,,,False,none
31333,4281,250,553,1,148.19,paid,2026-07-05 19:11:00.000000000,True,,,,False,none
31334,2552,16,29,1,20.97,pending,2026-07-05 19:15:00.000000000,False,,,,False,none
31335,3812,106,228,2,72.82,paid,2026-07-05 19:19:00.000000000,True,,,,False,none
31336,1582,356,780,2,118.54,paid,2026-07-05 19:20:00.000000000,True,,,,False,none
31337,2609,57,124,3,188.31,refunded,2026-07-05 19:21:00.000000000,False,,,,False,none
31338,2522,135,296,1,13.29,paid,2026-07-05 19:24:00.000000000,True,,,,False,none
31339,2678,356,780,1,59.27,paid,2026-07-05 19:25:00.000000000,True,,,,False,none
31340,2983,169,369,4,409.68,paid,2026-07-05 19:26:00.000000000,True,,,,False,none
31341,997,10,14,3,589.71,refunded,2026-07-05 19:26:00.000000000,False,,,,False,none
31342,5457,250,553,1,148.19,paid,2026-07-05 19:27:00.000000000,True,,,,False,none
31343,964,212,460,1,31.65,paid,2026-07-05 19:33:00.000000000,True,,,,False,none
31344,5737,250,554,4,242.28,paid,2026-07-05 19:38:00.000000000,False,,,,False,none
31345,5533,220,486,1,16.62,paid,2026-07-05 19:41:00.000000000,True,,,,False,none
31346,4037,58,125,4,1392.68,paid,2026-07-05 19:45:00.000000000,True,,,,False,none
31347,4508,340,749,1,342.62,paid,2026-07-05 19:53:00.000000000,True,,,,False,none
31348,3071,183,399,2,14.08,paid,2026-07-05 19:53:00.000000000,True,,,,False,none
31349,5767,34,73,2,120.44,paid,2026-07-05 20:00:00.000000000,True,,,,False,none
31350,2894,34,71,2,95.94,paid,2026-07-05 20:00:00.000000000,True,,,,False,none
31351,4633,220,485,2,90.52,paid,2026-07-05 20:05:00.000000000,True,,,,False,none
31352,3507,382,840,4,297.08,paid,2026-07-05 20:09:00.000000000,True,,,,False,none
31353,3945,135,298,2,21.18,paid,2026-07-05 20:12:00.000000000,True,,,,False,none
31354,138,170,372,3,142.44,paid,2026-07-05 20:17:00.000000000,True,,,,False,none
31355,3474,340,748,2,314.32,paid,2026-07-05 20:21:00.000000000,True,,,,False,none
31356,561,106,228,3,109.23,paid,2026-07-05 20:35:00.000000000,True,,,,False,none
31357,397,220,485,3,135.78,paid,2026-07-05 20:35:00.000000000,True,,,,False,none
31358,3650,220,484,3,217.65,paid,2026-07-05 20:36:00.000000000,True,,,,False,none
31359,3309,203,442,1,29.16,paid,2026-07-05 20:37:00.000000000,True,,,,False,none
31360,1031,203,442,1,29.16,paid,2026-07-05 20:40:00.000000000,True,,,,False,none
31361,2372,244,541,1,228.16,paid,2026-07-05 20:49:00.000000000,True,,,,False,none
31362,2421,45,95,2,101.48,paid,2026-07-05 20:50:00.000000000,True,,,,False,none
31363,1038,382,839,1,59.68,paid,2026-07-05 20:50:00.000000000,True,,,,False,none
31364,4889,339,747,1,55.86,paid,2026-07-05 20:52:00.000000000,True,,,,False,none
31365,5125,334,737,2,169.74,paid,2026-07-05 20:54:00.000000000,True,,,,False,none
31366,2917,2,2,2,17.06,paid,2026-07-05 20:55:00.000000000,True,,,,False,none
31367,4695,220,485,1,45.26,paid,2026-07-05 20:57:00.000000000,True,,,,False,none
31368,1894,250,554,2,121.14,paid,2026-07-05 20:59:00.000000000,True,,,,False,none
31369,3741,244,539,1,44.79,paid,2026-07-05 21:09:00.000000000,True,,,,False,none
31370,948,220,484,3,217.65,paid,2026-07-05 21:17:00.000000000,True,,,,False,none
31371,4351,38,78,2,36.68,paid,2026-07-05 21:17:00.000000000,True,,,,False,none
31372,2522,220,486,1,16.62,paid,2026-07-05 21:20:00.000000000,True,,,,False,none
31373,5029,334,738,4,357.56,paid,2026-07-05 21:26:00.000000000,True,,,,False,none
31374,1075,38,79,2,29.2,paid,2026-07-05 21:26:00.000000000,True,,,,False,none
31375,910,339,747,1,55.86,paid,2026-07-05 21:29:00.000000000,True,,,,False,none
31376,2016,323,715,1,60.29,paid,2026-07-05 21:34:00.000000000,True,,,,False,none
31377,1086,291,643,3,62.67,paid,2026-07-05 21:40:00.000000000,True,,,,False,none
31378,5880,38,79,2,29.2,paid,2026-07-05 21:48:00.000000000,True,,,,False,none
31379,4456,220,485,1,45.26,paid,2026-07-05 21:50:00.000000000,True,,,,False,none
31380,4955,57,124,4,251.08,paid,2026-07-05 21:50:00.000000000,True,,,,False,none
31381,3432,212,460,4,126.6,paid,2026-07-05 21:58:00.000000000,True,,,,False,none
31382,6122,440,955,1,61.19,paid,2026-07-05 22:01:00.000000000,True,,,,False,none
31383,2045,244,541,2,456.32,paid,2026-07-05 22:02:00.000000000,True,,,,False,none
31384,4942,58,127,1,93.58,paid,2026-07-05 22:11:00.000000000,True,,,,False,none
31385,5758,439,952,1,21.19,paid,2026-07-05 22:13:00.000000000,True,,,,False,none
31386,217,244,539,3,134.37,paid,2026-07-05 22:16:00.000000000,True,,,,False,none
31387,3002,106,230,2,78.86,paid,2026-07-05 22:37:00.000000000,True,,,,False,none
31388,1602,115,253,1,104.33,paid,2026-07-05 22:38:00.000000000,True,,,,False,none
31389,2087,170,371,2,253.88,paid,2026-07-05 22:50:00.000000000,True,,,,False,none
31390,2080,221,487,3,121.71,paid,2026-07-05 23:00:00.000000000,True,,,,False,none
31391,5758,304,672,2,256.32,paid,2026-07-05 23:00:00.000000000,True,,,,False,none
31392,4021,16,28,1,71.87,pending,2026-07-05 23:31:00.000000000,False,,,,False,none
31393,4943,220,486,1,16.62,paid,2026-07-06 00:44:00.000000000,True,,,,False,none
31394,4645,396,868,1,34.41,paid,2026-07-06 00:46:00.000000000,True,,,,False,none
31395,4856,291,642,1,23.89,paid,2026-07-06 01:09:00.000000000,True,,,,False,none
31396,3232,467,1018,1,105.22,paid,2026-07-06 01:12:00.000000000,True,,,,False,none
31397,192,356,781,2,570.38,paid,2026-07-06 01:35:00.000000000,True,,,,False,none
31398,2374,463,1009,2,34.56,pending,2026-07-06 01:42:40.148641000,False,,,,True,stealth_fraud
31399,716,98,209,1,22.48,paid,2026-07-06 01:44:00.000000000,True,,,,False,none
31400,1301,463,1011,2,47.34,paid,2026-07-06 02:42:00.000000000,True,,,,False,none
31401,3217,339,746,4,196.76,refunded,2026-07-06 03:04:00.000000000,False,,,,False,none
31402,1341,220,483,4,82.32,refunded,2026-07-06 03:29:00.000000000,False,,,,False,none
31403,4259,83,178,1,177.97,paid,2026-07-06 03:39:00.000000000,True,,,,False,none
31404,3620,58,127,2,187.16,paid,2026-07-06 04:03:00.000000000,True,,,,False,none
31405,1149,220,485,1,45.26,paid,2026-07-06 04:10:00.000000000,True,,,,False,none
31406,4307,64,136,3,159.87,paid,2026-07-06 04:19:00.000000000,True,,,,False,none
31407,1480,183,399,1,7.04,paid,2026-07-06 05:15:00.000000000,True,,,,False,none
31408,4851,58,125,3,1044.51,paid,2026-07-06 05:43:00.000000000,True,,,,False,none
31409,5760,38,79,3,43.8,paid,2026-07-06 06:54:00.000000000,True,,,,False,none
31410,3488,356,779,1,84.56,paid,2026-07-06 07:14:00.000000000,True,,,,False,none
31411,2219,280,617,3,61.74,pending,2026-07-06 07:26:00.000000000,False,,,,False,none
31412,3667,356,780,2,118.54,paid,2026-07-06 07:30:00.000000000,True,,,,False,none
31413,2417,451,981,1,87.67,paid,2026-07-06 07:35:00.000000000,True,,,,False,none
31414,2700,463,1009,1,17.28,paid,2026-07-06 07:40:00.000000000,True,,,,False,none
31415,1234,183,399,1,7.04,paid,2026-07-06 07:54:00.000000000,True,,,,False,none
31416,2417,16,28,2,143.74,paid,2026-07-06 07:56:00.000000000,True,,,,False,none
31417,4838,340,749,3,1027.86,paid,2026-07-06 08:05:00.000000000,True,,,,False,none
31418,3741,397,869,2,34.96,paid,2026-07-06 08:10:00.000000000,True,,,,False,none
31419,467,16,27,2,64.74,paid,2026-07-06 08:17:00.000000000,True,,,,False,none
31420,3868,220,483,1,20.58,paid,2026-07-06 08:24:00.000000000,True,,,,False,none
31421,5686,362,793,2,134.78,paid,2026-07-06 08:33:00.000000000,True,,,,False,none
31422,3789,183,399,1,7.04,paid,2026-07-06 08:37:00.000000000,True,,,,False,none
31423,3761,51,112,2,108.66,paid,2026-07-06 08:55:00.000000000,True,,,,False,none
31424,4332,394,864,1,108.03,refunded,2026-07-06 09:01:00.000000000,False,,,,True,refund_abuse
31425,4790,394,864,10,1080.3,paid,2026-07-06 09:01:00.000000000,True,,,,True,new_account_high_value
31426,4360,394,864,6,648.18,paid,2026-07-06 09:01:00.000000000,True,,,,True,new_account_high_value
31427,691,463,1009,3,51.84,paid,2026-07-06 09:07:00.000000000,False,,,,False,none
31428,2772,394,864,1,108.03,paid,2026-07-06 09:08:00.000000000,True,,,,False,none
31429,5342,477,1036,2,30.38,paid,2026-07-06 09:14:00.000000000,True,,,,False,none
31430,1758,356,781,2,570.38,paid,2026-07-06 09:21:00.000000000,True,,,,False,none
31431,1884,394,865,1,281.26,paid,2026-07-06 09:26:00.000000000,True,,,,False,none
31432,833,212,460,1,31.65,paid,2026-07-06 09:37:00.000000000,True,,,,False,none
31433,376,356,781,1,285.19,paid,2026-07-06 09:42:00.000000000,True,,,,False,none
31434,4926,467,1018,2,210.44,paid,2026-07-06 09:44:00.000000000,True,,,,False,none
31435,367,339,746,1,49.19,paid,2026-07-06 10:00:00.000000000,True,,,,True,refund_abuse
31436,4207,220,485,2,90.52,paid,2026-07-06 10:05:00.000000000,True,,,,False,none
31437,3201,220,484,1,72.55,paid,2026-07-06 10:24:00.000000000,True,,,,False,none
31438,2536,183,399,4,28.16,paid,2026-07-06 10:33:00.000000000,True,,,,False,none
31439,5183,304,673,1,55.63,paid,2026-07-06 10:49:00.000000000,True,,,,False,none
31440,1888,183,400,2,15.02,pending,2026-07-06 10:49:00.000000000,False,,,,False,none
31441,2723,55,120,3,70.89,paid,2026-07-06 10:50:00.000000000,True,,,,False,none
31442,4009,463,1010,1,53.19,paid,2026-07-06 10:58:00.000000000,True,,,,False,none
31443,1898,339,747,1,55.86,paid,2026-07-06 11:00:00.000000000,True,,,,False,none
31444,1329,45,97,2,21.16,paid,2026-07-06 11:15:00.000000000,True,,,,False,none
31445,1025,51,112,1,54.33,paid,2026-07-06 11:20:00.000000000,True,,,,False,none
31446,4310,220,483,1,20.58,paid,2026-07-06 11:32:00.000000000,True,,,,False,none
31447,752,38,78,4,73.36,paid,2026-07-06 11:51:00.000000000,True,,,,False,none
31448,1982,463,1010,3,159.57,paid,2026-07-06 11:52:00.000000000,True,,,,False,none
31449,1043,61,132,1,21.78,pending,2026-07-06 11:55:00.000000000,False,,,,False,none
31450,1172,83,178,2,355.94,refunded,2026-07-06 11:59:00.000000000,False,,,,False,none
31451,4198,394,865,3,843.78,paid,2026-07-06 12:00:00.000000000,True,,,,False,none
31452,4878,2,2,1,8.53,paid,2026-07-06 12:04:00.000000000,True,,,,False,none
31453,3504,83,178,3,533.91,paid,2026-07-06 12:10:00.000000000,True,,,,False,none
31454,2921,16,29,1,20.97,paid,2026-07-06 12:33:00.000000000,True,,,,False,none
31455,1514,382,840,2,148.54,paid,2026-07-06 12:34:00.000000000,True,,,,False,none
31456,2783,58,127,2,187.16,paid,2026-07-06 12:34:00.000000000,True,,,,False,none
31457,5257,334,738,1,89.39,paid,2026-07-06 12:35:00.000000000,True,,,,False,none
31458,2700,220,486,4,66.48,paid,2026-07-06 12:37:00.000000000,True,,,,False,none
31459,1021,382,839,1,59.68,paid,2026-07-06 12:57:00.000000000,True,,,,False,none
31460,1545,220,484,1,72.55,pending,2026-07-06 13:02:00.000000000,False,,,,False,none
31461,376,463,1011,2,47.34,paid,2026-07-06 13:04:00.000000000,True,,,,False,none
31462,1102,477,1035,1,17.43,paid,2026-07-06 13:06:00.000000000,True,,,,False,none
31463,1065,323,715,4,241.16,paid,2026-07-06 13:12:00.000000000,True,,,,False,none
31464,4533,64,136,1,53.29,paid,2026-07-06 13:12:00.000000000,True,,,,False,none
31465,4610,220,486,1,16.62,refunded,2026-07-06 13:29:00.000000000,False,,,,False,none
31466,4135,382,839,2,119.36,paid,2026-07-06 13:29:00.000000000,True,,,,False,none
31467,4957,177,389,1,10.98,paid,2026-07-06 13:32:00.000000000,True,,,,False,none
31468,5256,220,484,3,217.65,paid,2026-07-06 13:53:00.000000000,True,,,,False,none
31469,5678,45,95,2,101.48,paid,2026-07-06 13:53:00.000000000,True,,,,False,none
31470,5651,440,954,3,181.2,paid,2026-07-06 13:58:00.000000000,True,,,,False,none
31471,6066,362,794,1,21.38,paid,2026-07-06 13:59:00.000000000,True,,,,False,none
31472,2309,362,793,2,134.78,paid,2026-07-06 14:02:00.000000000,True,,,,False,none
31473,3071,183,400,1,7.51,paid,2026-07-06 14:04:00.000000000,True,,,,False,none
31474,3818,340,748,3,471.48,paid,2026-07-06 14:06:00.000000000,True,,,,False,none
31475,2109,136,299,1,240.94,paid,2026-07-06 14:07:00.000000000,True,,,,False,none
31476,5473,463,1010,2,106.38,paid,2026-07-06 14:10:00.000000000,True,,,,False,none
31477,4964,45,95,3,152.22,paid,2026-07-06 14:11:00.000000000,True,,,,False,none
31478,5035,220,485,1,45.26,paid,2026-07-06 14:13:00.000000000,True,,,,False,none
31479,4907,212,460,2,63.3,paid,2026-07-06 14:29:00.000000000,True,,,,False,none
31480,2187,382,840,2,148.54,paid,2026-07-06 14:29:00.000000000,True,,,,False,none
31481,2513,340,749,4,1370.48,paid,2026-07-06 14:30:00.000000000,True,,,,False,none
31482,3244,220,484,1,72.55,paid,2026-07-06 14:34:00.000000000,True,,,,False,none
31483,1055,2,2,4,34.12,paid,2026-07-06 14:37:00.000000000,True,,,,False,none
31484,4939,244,538,2,90.28,paid,2026-07-06 14:42:00.000000000,True,,,,False,none
31485,1015,187,408,1,34.9,paid,2026-07-06 14:43:00.000000000,True,,,,False,none
31486,3988,356,779,2,169.12,paid,2026-07-06 15:31:00.000000000,True,,,,False,none
31487,2270,356,780,1,59.27,paid,2026-07-06 15:46:00.000000000,True,,,,False,none
31488,3316,257,566,2,16.34,refunded,2026-07-06 15:50:00.000000000,False,,,,False,none
31489,5672,58,127,1,93.58,paid,2026-07-06 15:58:00.000000000,True,,,,False,none
31490,5353,463,1010,1,53.19,refunded,2026-07-06 16:04:00.000000000,False,,,,False,none
31491,952,2,2,1,8.53,paid,2026-07-06 16:08:00.000000000,True,,,,False,none
31492,5354,183,399,2,14.08,paid,2026-07-06 16:26:00.000000000,False,,,,False,none
31493,1671,382,840,1,74.27,paid,2026-07-06 16:27:00.000000000,True,,,,False,none
31494,736,169,370,2,77.88,paid,2026-07-06 16:34:00.000000000,True,,,,False,none
31495,646,220,483,1,20.58,paid,2026-07-06 16:46:00.000000000,True,,,,False,none
31496,2806,257,566,2,16.34,paid,2026-07-06 16:54:00.000000000,True,,,,False,none
31497,4590,244,538,2,90.28,paid,2026-07-06 16:54:00.000000000,True,,,,False,none
31498,5897,257,565,1,8.62,paid,2026-07-06 17:05:00.000000000,True,,,,False,none
31499,1450,106,230,4,157.72,paid,2026-07-06 17:06:00.000000000,True,,,,False,none
31500,519,83,178,3,533.91,paid,2026-07-06 17:07:00.000000000,True,,,,False,none
31501,537,334,735,2,161.6,paid,2026-07-06 17:08:00.000000000,True,,,,False,none
31502,1198,220,484,2,145.1,paid,2026-07-06 17:16:00.000000000,True,,,,False,none
31503,533,51,111,3,664.53,paid,2026-07-06 17:17:00.000000000,True,,,,False,none
31504,3232,220,483,1,20.58,pending,2026-07-06 17:23:00.000000000,False,,,,False,none
31505,4017,440,954,1,60.4,paid,2026-07-06 17:30:00.000000000,True,,,,False,none
31506,5593,220,483,2,41.16,paid,2026-07-06 17:31:00.000000000,True,,,,False,none
31507,405,38,80,1,66.7,paid,2026-07-06 17:39:00.000000000,True,,,,False,none
31508,4741,221,487,4,162.28,paid,2026-07-06 17:42:00.000000000,True,,,,False,none
31509,2549,183,399,2,14.08,paid,2026-07-06 17:49:00.000000000,True,,,,False,none
31510,5561,244,539,3,134.37,paid,2026-07-06 17:51:00.000000000,True,,,,False,none
31511,194,334,736,1,361.1,paid,2026-07-06 17:51:00.000000000,True,,,,False,none
31512,5327,220,485,1,45.26,paid,2026-07-06 17:52:00.000000000,True,,,,False,none
31513,4420,305,676,4,148.56,paid,2026-07-06 18:01:00.000000000,True,,,,True,new_account_high_value
31514,3840,305,676,8,297.12,paid,2026-07-06 18:01:00.000000000,True,,,,True,new_account_high_value
31515,4172,305,675,7,1109.5,pending,2026-07-06 18:01:00.000000000,False,,,,True,new_account_high_value
31516,4540,346,760,4,282.56,paid,2026-07-06 18:04:00.000000000,True,,,,False,none
31517,2022,305,675,1,158.5,paid,2026-07-06 18:12:00.000000000,True,,,,False,none
31518,721,455,989,1,228.14,paid,2026-07-06 18:19:00.000000000,True,,,,False,none
31519,5181,252,556,1,55.75,paid,2026-07-06 18:22:00.000000000,True,,,,False,none
31520,1476,467,1017,1,65.78,paid,2026-07-06 18:29:00.000000000,True,,,,False,none
31521,358,305,676,1,37.14,paid,2026-07-06 18:31:00.000000000,True,,,,False,none
31522,3598,463,1009,2,34.56,paid,2026-07-06 18:31:00.000000000,True,,,,False,none
31523,1058,38,78,1,18.34,paid,2026-07-06 18:31:00.000000000,True,,,,False,none
31524,458,220,484,1,72.55,paid,2026-07-06 18:40:00.000000000,True,,,,False,none
31525,4439,98,210,1,28.71,paid,2026-07-06 18:41:00.000000000,False,,,,False,none
31526,1632,305,676,1,37.14,paid,2026-07-06 18:45:00.000000000,True,,,,False,none
31527,423,220,484,3,217.65,paid,2026-07-06 18:50:00.000000000,True,,,,False,none
31528,503,183,399,1,7.04,pending,2026-07-06 18:51:00.000000000,False,,,,False,none
31529,2810,220,486,1,16.62,paid,2026-07-06 18:52:00.000000000,True,,,,False,none
31530,3293,356,781,3,855.57,paid,2026-07-06 18:56:00.000000000,True,,,,False,none
31531,1735,356,781,1,285.19,paid,2026-07-06 18:59:00.000000000,True,,,,False,none
31532,4470,183,399,1,7.04,paid,2026-07-06 19:02:00.000000000,True,,,,False,none
31533,522,480,1041,4,89.16,paid,2026-07-06 19:04:00.000000000,True,,,,False,none
31534,3686,61,131,3,62.07,paid,2026-07-06 19:05:00.000000000,True,,,,False,none
31535,5784,362,792,4,80.16,paid,2026-07-06 19:07:00.000000000,True,,,,False,none
31536,3296,397,869,4,69.92,paid,2026-07-06 19:08:00.000000000,True,,,,False,none
31537,900,16,30,1,30.96,paid,2026-07-06 19:15:00.000000000,True,,,,False,none
31538,322,45,96,2,27.4,paid,2026-07-06 19:16:00.000000000,True,,,,False,none
31539,5263,334,735,2,161.6,paid,2026-07-06 19:16:00.000000000,True,,,,False,none
31540,1252,463,1009,2,34.56,paid,2026-07-06 19:17:00.000000000,True,,,,False,none
31541,2968,362,792,2,40.08,paid,2026-07-06 19:20:00.000000000,True,,,,False,none
31542,2919,169,369,3,307.26,paid,2026-07-06 19:39:00.000000000,True,,,,False,none
31543,4893,304,674,3,641.07,paid,2026-07-06 19:42:00.000000000,True,,,,False,none
31544,4180,244,538,3,135.42,paid,2026-07-06 19:51:00.000000000,True,,,,False,none
31545,3312,304,674,4,854.76,paid,2026-07-06 19:52:00.000000000,True,,,,False,none
31546,5748,463,1011,1,23.67,paid,2026-07-06 19:52:00.000000000,True,,,,False,none
31547,3002,304,674,1,213.69,paid,2026-07-06 19:53:00.000000000,True,,,,False,none
31548,5396,397,869,1,17.48,paid,2026-07-06 19:56:00.000000000,True,,,,False,none
31549,2487,183,400,2,15.02,paid,2026-07-06 19:58:00.000000000,True,,,,False,none
31550,1644,98,209,1,22.48,paid,2026-07-06 19:58:00.000000000,True,,,,False,none
31551,1487,2,2,1,8.53,paid,2026-07-06 20:06:00.000000000,True,,,,False,none
31552,4969,106,230,3,118.29,paid,2026-07-06 20:19:00.000000000,True,,,,False,none
31553,1317,58,125,4,1392.68,paid,2026-07-06 20:28:00.000000000,True,,,,False,none
31554,2156,220,486,4,66.48,paid,2026-07-06 20:45:00.000000000,True,,,,False,none
31555,980,463,1011,2,47.34,paid,2026-07-06 20:48:00.000000000,True,,,,False,none
31556,4339,220,486,4,66.48,paid,2026-07-06 20:51:00.000000000,True,,,,False,none
31557,277,180,392,1,53.69,paid,2026-07-06 20:56:00.000000000,True,,,,False,none
31558,4586,38,80,1,66.7,paid,2026-07-06 21:01:00.000000000,True,,,,False,none
31559,3590,250,554,2,121.14,paid,2026-07-06 21:21:00.000000000,True,,,,False,none
31560,4963,469,1021,1,174.33,paid,2026-07-06 21:26:00.000000000,True,,,,False,none
31561,173,304,674,1,213.69,paid,2026-07-06 21:26:00.000000000,True,,,,False,none
31562,3142,356,781,3,855.57,paid,2026-07-06 21:33:00.000000000,True,,,,False,none
31563,5992,64,137,1,49.35,paid,2026-07-06 21:41:00.000000000,True,,,,False,none
31564,4007,220,484,1,72.55,paid,2026-07-06 21:43:00.000000000,True,,,,False,none
31565,2620,106,229,1,159.18,paid,2026-07-06 22:14:00.000000000,True,,,,False,none
31566,3022,455,989,2,456.28,paid,2026-07-06 22:25:00.000000000,True,,,,False,none
31567,4052,183,399,3,21.12,paid,2026-07-06 22:36:00.000000000,True,,,,False,none
31568,5228,55,119,1,63.22,paid,2026-07-06 22:42:00.000000000,True,,,,False,none
31569,349,57,124,2,125.54,paid,2026-07-06 22:48:00.000000000,True,,,,False,none
31570,3788,440,954,3,181.2,paid,2026-07-06 23:08:00.000000000,True,,,,False,none
31571,376,38,79,3,43.8,refunded,2026-07-06 23:13:00.000000000,False,,,,False,none
31572,1133,38,79,1,14.6,paid,2026-07-06 23:13:00.000000000,True,,,,False,none
31573,5792,340,749,2,685.24,paid,2026-07-06 23:25:00.000000000,True,,,,False,none
31574,2396,277,607,3,516.63,paid,2026-07-06 23:32:00.000000000,True,,,,False,none
31575,5380,57,124,3,188.31,paid,2026-07-06 23:36:00.000000000,True,,,,False,none
31576,757,220,485,1,45.26,paid,2026-07-06 23:52:00.000000000,True,,,,False,none
31577,2043,394,865,4,1125.04,paid,2026-07-06 23:59:00.000000000,True,,,,False,none
31578,1405,106,229,1,159.18,pending,2026-07-07 00:11:00.000000000,False,,,,False,none
31579,2151,45,96,3,41.1,paid,2026-07-07 00:55:00.000000000,True,,,,False,none
31580,2715,164,359,1,73.74,paid,2026-07-07 01:37:00.000000000,True,,,,False,none
31581,1187,397,869,1,17.48,paid,2026-07-07 01:46:00.000000000,True,,,,False,none
31582,280,463,1009,2,34.56,paid,2026-07-07 01:56:00.000000000,True,,,,False,none
31583,1613,170,372,1,47.48,paid,2026-07-07 02:27:47.247695000,True,,,,True,stealth_fraud
31584,4207,220,486,1,16.62,paid,2026-07-07 02:33:00.000000000,True,,,,False,none
31585,3659,98,209,2,44.96,paid,2026-07-07 03:05:00.000000000,True,,,,False,none
31586,5446,183,400,3,22.53,paid,2026-07-07 04:48:00.000000000,False,,,,False,none
31587,2158,55,120,1,23.63,pending,2026-07-07 05:13:07.666371124,False,,,,True,bot_card_testing
31588,2158,106,230,1,39.43,refunded,2026-07-07 05:13:54.938735123,False,,,,True,bot_card_testing
31589,2158,38,80,1,66.7,paid,2026-07-07 05:16:00.765722865,True,,,,True,bot_card_testing
31590,2158,187,409,1,42.42,pending,2026-07-07 05:17:03.464873533,False,,,,True,bot_card_testing
31591,2158,382,839,1,59.68,pending,2026-07-07 05:17:24.529716151,False,,,,True,bot_card_testing
31592,2158,304,673,1,55.63,paid,2026-07-07 05:18:55.101007056,True,,,,True,bot_card_testing
31593,3801,16,29,3,62.91,paid,2026-07-07 05:44:00.000000000,True,,,,False,none
31594,4084,220,484,3,217.65,paid,2026-07-07 06:05:00.000000000,True,,,,False,none
31595,1513,440,954,3,181.2,paid,2026-07-07 06:11:00.000000000,True,,,,False,none
31596,2522,346,760,3,211.92,paid,2026-07-07 06:22:00.000000000,True,,,,False,none
31597,6044,183,399,2,14.08,paid,2026-07-07 06:51:00.000000000,True,,,,False,none
31598,2234,106,230,1,39.43,paid,2026-07-07 07:01:00.000000000,True,,,,False,none
31599,4961,64,137,1,49.35,paid,2026-07-07 07:07:00.000000000,True,,,,False,none
31600,2031,38,80,1,66.7,paid,2026-07-07 07:18:00.000000000,True,,,,False,none
31601,264,382,840,1,74.27,paid,2026-07-07 07:43:00.000000000,True,,,,False,none
31602,5664,83,177,3,204.3,pending,2026-07-07 07:44:00.000000000,False,,,,False,none
31603,2319,57,124,1,62.77,paid,2026-07-07 08:00:00.000000000,True,,,,False,none
31604,379,243,537,1,180.94,paid,2026-07-07 08:01:00.000000000,True,,,,False,none
31605,899,45,97,3,31.74,paid,2026-07-07 08:01:00.000000000,True,,,,False,none
31606,2625,183,400,2,15.02,paid,2026-07-07 08:03:00.000000000,True,,,,False,none
31607,4874,362,792,2,40.08,paid,2026-07-07 08:06:00.000000000,True,,,,False,none
31608,4903,244,539,2,89.58,paid,2026-07-07 08:08:00.000000000,True,,,,False,none
31609,1690,183,399,3,21.12,paid,2026-07-07 08:27:00.000000000,True,,,,False,none
31610,4430,187,410,4,668.16,paid,2026-07-07 08:32:00.000000000,True,,,,False,none
31611,3227,187,410,4,668.16,paid,2026-07-07 08:37:00.000000000,True,,,,False,none
31612,4882,467,1017,1,65.78,paid,2026-07-07 08:41:00.000000000,True,,,,False,none
31613,4861,356,779,2,169.12,paid,2026-07-07 08:46:00.000000000,True,,,,False,none
31614,2211,346,759,3,269.91,paid,2026-07-07 08:49:00.000000000,True,,,,False,none
31615,4275,244,538,2,90.28,paid,2026-07-07 08:54:00.000000000,True,,,,False,none
31616,2187,38,78,2,36.68,paid,2026-07-07 08:56:00.000000000,True,,,,False,none
31617,2136,305,675,2,317.0,paid,2026-07-07 09:06:00.000000000,True,,,,False,none
31618,3238,463,1010,2,106.38,paid,2026-07-07 09:13:00.000000000,True,,,,False,none
31619,783,170,373,1,40.19,pending,2026-07-07 09:19:00.000000000,False,,,,False,none
31620,3492,55,119,4,252.88,paid,2026-07-07 09:22:00.000000000,True,,,,False,none
31621,2710,334,736,3,1083.3,paid,2026-07-07 09:33:00.000000000,True,,,,False,none
31622,314,98,209,1,22.48,paid,2026-07-07 09:39:00.000000000,True,,,,False,none
31623,3702,463,1010,1,53.19,paid,2026-07-07 09:47:00.000000000,True,,,,False,none
31624,1259,38,79,3,43.8,paid,2026-07-07 09:47:00.000000000,True,,,,False,none
