user_id,role,is_active,is_verified,account_created_at
3307,customer,True,True,2025-12-31 11:43:41.695702885
3308,customer,True,True,2025-05-17 21:25:38.388176890
3309,customer,True,True,2025-07-07 01:04:30.628042580
3310,customer,True,False,2026-02-06 19:25:09.390126703
3311,customer,True,False,2026-02-10 11:55:05.492077165
3312,customer,True,False,2026-03-08 01:23:38.322463782
3313,customer,True,True,2026-03-29 06:03:57.899367309
3314,customer,True,True,2025-04-28 12:17:49.635671594
3315,customer,True,True,2026-03-14 07:13:50.391132805
3316,customer,True,True,2025-08-07 02:39:59.384641902
3317,customer,True,True,2026-01-13 10:21:52.516921407
3318,customer,True,False,2025-02-14 10:14:06.741786999
3319,customer,True,True,2024-03-29 00:58:09.571691413
3320,customer,True,True,2026-07-13 18:05:28.061830778
3321,customer,True,True,2026-02-27 11:21:34.622829790
3322,customer,True,False,2026-01-15 19:16:18.465361822
3323,customer,True,True,2025-11-25 14:42:16.357530589
3324,customer,True,True,2025-12-06 05:41:54.827782170
3325,customer,True,True,2026-04-20 23:45:57.120993614
3326,customer,True,True,2024-03-18 03:43:54.835646120
3327,customer,True,False,2025-11-30 01:38:36.830123647
3328,customer,True,True,2025-07-08 04:29:06.907447139
3329,customer,True,True,2025-06-30 07:17:18.482166713
3330,customer,True,True,2026-05-09 01:50:17.176183075
3331,customer,True,True,2025-12-22 16:32:07.212193596
3332,customer,True,True,2025-04-28 12:43:41.030334708
3333,customer,True,False,2024-09-28 07:56:49.512418608
3334,customer,True,False,2025-12-19 08:00:33.364243757
3335,customer,True,True,2026-04-25 13:54:10.749151063
3336,customer,True,True,2026-01-27 20:18:08.428705463
3337,customer,True,True,2025-12-26 04:40:36.173629535
3338,customer,True,True,2026-01-01 01:24:11.032829396
3339,customer,True,True,2026-03-07 22:27:33.112633346
3340,customer,True,True,2026-05-04 00:17:42.874948050
3341,customer,True,False,2026-04-03 20:48:34.289795538
3342,customer,True,True,2026-01-26 15:54:44.762926554
3343,customer,True,True,2025-05-03 11:09:18.971497320
3344,customer,True,False,2025-01-08 09:36:42.329853738
3345,customer,True,True,2025-09-28 19:33:28.669772273
3346,customer,True,True,2026-04-01 03:29:11.123978255
3347,customer,True,True,2026-01-18 17:55:23.734658563
3348,customer,True,True,2026-06-14 07:16:28.807422183
3349,customer,True,True,2024-09-20 04:59:05.599648456
3350,customer,True,True,2026-02-09 09:05:06.065257232
3351,customer,True,True,2025-07-29 11:24:51.343980599
3352,customer,True,True,2025-02-02 14:43:56.668320218
3353,customer,True,True,2024-05-23 13:40:21.028501347
3354,customer,True,True,2025-03-31 18:28:37.342494025
3355,customer,True,True,2026-01-02 00:17:26.390944597
3356,customer,False,True,2025-06-26 08:22:30.648323367
3357,customer,True,True,2024-06-10 21:54:18.650905509
3358,customer,True,True,2026-02-10 14:23:55.350259464
3359,customer,True,True,2026-05-07 18:10:42.448208489
3360,customer,True,True,2026-03-07 01:00:45.824231074
3361,customer,True,True,2025-07-13 19:36:58.225759177
3362,customer,True,True,2025-12-29 01:53:01.774058784
3363,customer,True,False,2025-11-07 14:45:10.369553945
3364,customer,True,True,2025-05-31 15:38:00.566325675
3365,customer,True,True,2026-03-09 13:23:17.178900683
3366,customer,True,True,2025-11-16 17:10:23.231483426
3367,customer,True,True,2026-01-21 05:18:44.980484714
3368,customer,True,True,2024-06-30 11:24:07.773926297
3369,customer,True,True,2025-04-10 13:11:10.412677375
3370,customer,True,True,2025-12-28 00:06:11.471094144
3371,customer,True,False,2026-01-05 16:07:11.426657397
3372,customer,True,True,2024-05-07 01:36:25.459444708
3373,customer,True,True,2024-06-17 11:27:50.159233400
3374,customer,True,True,2025-07-15 11:47:31.032080483
3375,customer,True,True,2025-10-29 22:25:53.413078271
3376,customer,True,True,2026-04-19 10:28:54.272880593
3377,customer,True,True,2026-03-06 00:42:38.846071855
3378,customer,True,True,2026-04-25 19:38:09.541913620
3379,customer,True,True,2025-01-19 16:13:57.609243745
3380,customer,True,True,2026-04-18 02:24:01.696540568
3381,customer,True,True,2026-01-07 14:20:49.248126592
3382,customer,True,True,2026-06-05 13:56:10.260544333
3383,customer,True,True,2026-05-14 20:10:35.746498172
3384,customer,True,True,2025-05-18 20:28:38.129944487
3385,customer,True,False,2025-08-22 13:20:34.981476441
3386,customer,True,True,2025-10-23 00:03:02.931084038
3387,customer,True,False,2026-01-04 19:36:40.089377169
3388,customer,True,True,2026-05-23 07:15:47.584281321
3389,customer,True,True,2026-01-24 17:31:33.466611810
3390,customer,True,True,2025-11-27 12:39:06.109224662
3391,customer,True,True,2025-06-07 03:49:11.649075603
3392,customer,True,True,2025-02-08 05:32:59.963645084
3393,customer,True,True,2025-05-09 20:06:13.455491697
3394,customer,True,True,2025-08-23 22:33:47.940491483
3395,customer,True,True,2025-10-25 23:46:11.694935808
3396,customer,True,True,2025-09-15 09:32:09.728564260
3397,customer,True,True,2026-02-02 23:13:26.994663460
3398,customer,True,True,2025-10-09 04:30:11.736087624
3399,customer,True,False,2025-11-28 12:42:34.913451344
3400,customer,True,True,2024-02-05 00:00:00.000000000
3401,customer,True,True,2025-09-09 20:56:23.068658415
3402,customer,True,True,2026-06-17 20:43:10.809883414
3403,customer,True,True,2026-01-12 20:13:55.860098160
3404,customer,True,False,2025-12-17 08:40:32.834055395
3405,customer,True,True,2025-03-31 02:52:10.703513367
3406,customer,True,True,2025-08-12 12:45:33.534041412
3407,customer,True,True,2025-08-24 09:38:06.980741751
3408,customer,True,True,2024-11-05 18:53:31.276275055
3409,customer,True,True,2024-06-15 05:15:31.701068315
3410,customer,True,True,2025-05-19 06:36:35.786239915
3411,customer,True,True,2026-01-01 11:26:49.650467790
3412,customer,True,True,2025-12-27 19:35:22.499156936
3413,customer,True,False,2024-12-26 15:34:17.379244025
3414,customer,True,True,2025-12-28 07:01:35.469746078
3415,customer,True,True,2025-11-08 00:07:19.753762152
3416,customer,True,True,2026-01-15 23:42:26.457220029
3417,customer,True,True,2026-04-02 20:08:36.724589345
3418,customer,True,True,2024-02-05 00:00:00.000000000
3419,customer,True,True,2025-11-06 17:44:21.903412177
3420,customer,True,True,2024-09-09 05:36:20.164469709
3421,customer,True,True,2025-12-26 04:00:00.820259494
3422,customer,True,True,2026-02-09 10:51:50.601901225
3423,customer,True,True,2025-06-12 06:59:20.473062922
3424,customer,True,True,2025-02-09 16:59:51.925343744
3425,customer,True,True,2025-01-18 10:40:46.058163500
3426,customer,True,True,2025-11-29 20:41:48.231145142
3427,customer,True,False,2025-05-14 17:47:24.597251440
3428,customer,True,True,2026-01-26 02:28:13.643737686
3429,customer,True,True,2025-10-11 18:52:59.336989499
3430,customer,True,False,2025-12-16 09:00:04.463722685
3431,customer,True,True,2026-01-09 13:25:39.595996448
3432,customer,True,False,2025-10-03 08:31:20.253517387
3433,customer,True,False,2026-04-05 09:00:04.494040748
3434,customer,True,True,2025-03-09 16:20:11.947946640
3435,customer,True,False,2026-01-08 22:49:39.222719187
3436,customer,True,True,2025-03-25 01:55:44.455785932
3437,customer,True,True,2026-03-15 21:21:05.533140341
3438,customer,True,False,2026-01-09 11:20:14.880751919
3439,customer,True,False,2026-04-05 16:39:35.346023543
3440,customer,True,True,2026-04-09 05:11:24.484320410
3441,customer,True,True,2026-03-01 07:24:32.969534343
3442,customer,True,True,2026-03-14 05:06:05.371322968
3443,customer,True,False,2026-04-04 21:34:47.079441224
3444,customer,True,True,2025-10-25 10:14:13.503127128
3445,customer,True,True,2025-06-17 13:59:54.483165261
3446,customer,False,True,2025-06-03 12:18:05.119417737
3447,customer,True,True,2026-05-27 20:51:39.451567079
3448,customer,True,False,2025-12-17 09:51:57.641372024
3449,customer,True,True,2026-01-02 06:54:21.369742877
3450,customer,True,True,2024-10-29 15:16:07.344730684
3451,customer,True,True,2025-12-11 02:56:21.590987312
3452,customer,True,True,2025-11-10 09:32:58.826832265
3453,customer,True,True,2026-05-06 01:31:15.714247023
3454,customer,True,True,2026-03-04 08:53:50.294471324
3455,customer,True,True,2026-05-10 12:30:30.845167154
3456,customer,True,False,2025-10-12 22:27:36.067426203
3457,customer,True,True,2024-10-16 18:03:05.436733044
3458,customer,True,True,2026-02-28 08:45:33.303946450
3459,customer,True,True,2025-12-09 18:57:16.375039667
3460,customer,True,False,2026-03-13 12:46:31.996896330
3461,customer,True,True,2026-02-05 22:41:49.036874206
3462,customer,True,True,2025-10-08 17:27:47.820025777
3463,customer,True,False,2024-04-02 19:11:05.404808182
3464,customer,True,False,2024-11-05 23:56:14.877238670
3465,customer,True,True,2024-07-10 04:30:48.793465610
3466,customer,True,True,2025-03-22 05:53:13.314887621
3467,customer,True,True,2025-12-11 23:45:30.492892564
3468,customer,True,True,2026-01-03 02:34:10.040853084
3469,customer,True,True,2026-02-27 15:43:51.416053914
3470,customer,True,True,2026-07-03 21:10:27.014084441
3471,customer,True,True,2025-12-14 14:39:07.662475415
3472,customer,True,True,2024-10-10 21:29:50.010508453
3473,customer,True,False,2024-10-15 14:38:18.856333603
3474,customer,True,True,2024-02-05 00:00:00.000000000
3475,customer,True,False,2025-09-23 13:46:35.101385294
3476,customer,True,True,2026-04-19 12:33:13.953808046
3477,customer,True,True,2025-07-05 03:18:07.122124239
3478,customer,True,True,2024-03-28 01:15:44.035341377
3479,customer,True,True,2024-08-17 01:05:36.755698123
3480,customer,True,True,2026-01-20 04:23:48.831699633
3481,customer,True,True,2026-04-11 09:45:29.707861899
3482,customer,True,True,2026-04-13 21:54:30.734015959
3483,customer,True,True,2026-02-20 01:42:30.608463312
3484,customer,True,True,2026-02-01 04:21:32.522466471
3485,customer,True,True,2025-12-24 05:00:53.266227486
3486,customer,True,True,2025-05-31 14:21:36.793166599
3487,customer,True,True,2025-12-29 14:33:06.638176861
3488,customer,True,True,2025-10-20 20:09:09.918316622
3489,customer,True,True,2026-05-15 07:46:44.517034555
3490,customer,True,True,2026-02-27 12:06:29.821948998
3491,customer,True,False,2026-03-04 21:06:06.665635518
3492,customer,True,True,2026-05-26 03:38:04.128641143
3493,customer,True,True,2026-01-02 11:17:31.701151752
3494,customer,True,True,2026-05-14 20:11:15.294739696
3495,customer,True,True,2026-01-13 02:47:02.442800936
3496,customer,True,True,2025-10-05 12:36:44.792670730
3497,customer,True,True,2024-10-03 19:43:55.627024089
3498,customer,True,True,2026-03-10 15:26:55.493098890
3499,customer,True,False,2025-10-11 05:17:31.079245278
3500,customer,True,True,2026-02-11 12:08:00.952991080
3501,customer,True,True,2026-05-18 11:26:25.510630572
3502,customer,True,False,2024-09-28 22:46:06.227235339
3503,customer,True,True,2025-09-26 03:35:13.266480063
3504,customer,True,True,2025-07-18 07:04:02.866926939
3505,customer,True,True,2024-07-21 11:57:27.448526034
3506,customer,True,True,2026-01-13 19:56:41.817952862
3507,customer,True,False,2026-04-23 19:09:02.612909434
3508,customer,True,True,2026-03-12 05:29:07.974450759
3509,customer,True,True,2026-05-01 03:58:31.667300735
3510,customer,True,True,2025-01-21 03:21:32.574830648
3511,customer,True,True,2024-03-07 07:51:32.615228592
3512,customer,True,True,2025-10-07 17:43:48.167818038
3513,customer,True,True,2025-05-23 17:11:59.113087847
3514,customer,True,True,2025-03-08 16:51:07.705310049
3515,customer,True,True,2024-06-20 10:20:12.471222063
3516,customer,True,False,2024-03-29 23:24:42.468017766
3517,customer,True,False,2026-06-08 05:49:31.028217143
3518,customer,True,False,2026-02-07 20:24:16.564430906
3519,customer,True,True,2025-10-30 12:11:43.164104448
3520,customer,True,True,2026-02-23 11:23:43.896309562
3521,customer,True,False,2025-12-20 03:59:07.368432432
3522,customer,True,True,2025-08-03 11:01:30.113103337
3523,customer,True,True,2025-08-10 00:13:32.853614094
3524,customer,True,True,2025-03-19 08:07:12.095266780
3525,customer,True,False,2025-10-26 05:21:35.565680339
3526,customer,True,False,2026-07-01 02:48:40.417133383
3527,customer,True,True,2026-01-02 11:16:36.129150633
3528,customer,True,True,2025-08-26 20:43:23.855666708
3529,customer,True,False,2025-02-24 06:04:06.514138068
3530,customer,True,True,2025-04-12 19:39:59.711632454
3531,customer,True,True,2025-11-21 00:36:01.737565319
3532,customer,True,True,2026-02-16 07:31:46.631370130
3533,customer,True,True,2025-11-12 15:29:52.427387110
3534,customer,True,False,2026-05-31 14:49:20.171422154
3535,customer,True,True,2026-02-03 22:06:22.720431344
3536,customer,True,True,2024-12-23 14:07:17.589839088
3537,customer,True,True,2025-11-13 04:56:08.513783351
3538,customer,True,True,2025-08-17 02:14:32.757775726
3539,customer,True,False,2026-05-04 09:30:51.079272181
3540,customer,True,True,2025-02-26 12:57:12.067313504
3541,customer,True,True,2025-11-30 02:02:47.987163010
3542,customer,True,True,2025-08-25 00:10:12.178076091
3543,customer,True,True,2025-07-04 22:25:14.319609324
3544,customer,True,False,2025-03-10 19:17:44.974259466
3545,customer,True,True,2025-09-28 10:23:33.327658545
3546,customer,True,True,2025-11-26 00:08:47.677078436
3547,customer,True,False,2026-04-17 03:42:10.899454110
3548,customer,True,True,2026-05-11 04:12:15.847429041
3549,customer,True,True,2025-10-02 14:53:50.938811636
3550,customer,True,True,2025-08-23 12:14:53.360308577
3551,customer,True,False,2025-07-15 22:06:04.623985576
3552,customer,True,True,2026-03-09 22:44:21.170854404
3553,customer,True,True,2026-02-02 16:21:25.802320807
3554,customer,True,True,2025-10-06 07:57:47.185840294
3555,customer,True,True,2026-01-16 13:30:40.408675209
3556,customer,True,True,2024-02-05 00:00:00.000000000
3557,customer,True,True,2026-02-05 12:34:30.731417072
3558,customer,True,True,2025-08-07 13:57:44.588047087
3559,customer,True,True,2025-04-22 01:41:22.424041704
3560,customer,True,True,2025-04-03 08:50:43.075935082
3561,customer,True,True,2026-01-19 02:03:32.486206701
3562,customer,True,True,2025-07-03 16:00:01.176454112
3563,customer,True,False,2025-08-04 08:05:45.526301584
3564,customer,True,True,2025-06-22 10:04:42.795106934
3565,customer,True,False,2025-10-09 00:54:40.694343460
3566,customer,True,False,2025-04-19 21:33:48.489500728
3567,customer,True,False,2025-09-14 13:14:01.449366110
3568,customer,True,True,2026-04-27 08:56:12.494963429
3569,customer,True,True,2025-09-21 00:50:02.029016104
3570,customer,True,True,2025-08-26 14:37:56.881384793
3571,customer,True,True,2025-05-10 23:38:55.856550282
3572,customer,True,True,2025-10-02 08:56:31.223546382
3573,customer,True,True,2024-06-08 16:55:34.485074775
3574,customer,True,True,2025-11-19 20:02:26.051171606
3575,customer,True,True,2026-01-26 09:33:35.061358753
3576,customer,True,True,2024-11-04 18:59:25.080700704
3577,customer,True,False,2025-11-24 16:39:50.308204594
3578,customer,True,True,2025-10-21 07:05:20.220902451
3579,customer,True,True,2025-08-26 12:19:31.886526689
3580,customer,True,True,2025-09-14 09:12:40.206582090
3581,customer,True,True,2025-06-24 13:01:16.998345918
3582,customer,True,False,2025-05-27 22:35:46.766774346
3583,customer,True,True,2026-02-07 14:22:06.387461565
3584,customer,True,True,2026-04-09 18:24:42.472671895
3585,customer,True,True,2026-03-29 15:42:05.416822904
3586,customer,True,True,2024-12-18 11:29:27.960677037
3587,customer,True,False,2025-12-09 00:39:19.470981387
3588,customer,True,False,2025-04-24 18:31:23.158257163
3589,customer,True,True,2025-05-20 07:27:07.028757360
3590,customer,True,True,2025-10-21 08:04:40.191482845
3591,customer,True,True,2026-03-11 14:39:07.011001521
3592,customer,True,True,2025-05-13 09:12:00.543936874
3593,customer,True,True,2025-10-27 23:21:51.186651748
3594,customer,True,True,2026-04-15 12:24:04.868229854
3595,customer,True,True,2026-01-15 08:33:27.968986913
3596,customer,True,False,2026-05-16 18:32:22.339053295
3597,customer,True,True,2026-01-08 11:14:10.930540607
3598,customer,True,True,2025-10-11 03:28:53.946894479
3599,customer,True,True,2025-11-17 00:06:50.107575960
3600,customer,True,False,2025-12-08 02:45:45.911423097
3601,customer,True,True,2025-10-13 05:24:25.499024580
3602,customer,True,True,2025-07-10 07:25:27.370409641
3603,customer,False,True,2025-03-31 17:53:00.530550822
3604,customer,True,True,2025-02-17 04:34:50.083754866
3605,customer,True,True,2026-02-22 01:15:18.223264999
3606,customer,True,True,2025-01-14 18:08:16.457331794
3607,customer,True,True,2025-10-27 16:10:48.500297389
3608,customer,True,True,2025-12-26 05:59:00.401653585
3609,customer,True,True,2026-03-26 15:09:32.989701099
3610,customer,True,True,2026-07-03 09:53:30.236616814
3611,customer,True,True,2025-07-27 20:28:42.641494920
3612,customer,True,True,2025-08-06 04:46:53.580175652
3613,customer,True,True,2026-01-28 07:22:22.262505114
3614,customer,True,False,2026-01-24 06:41:36.442804892
3615,customer,True,True,2025-11-23 13:15:19.256303886
3616,customer,True,True,2025-12-28 22:30:40.511652034
3617,customer,True,True,2026-02-27 12:47:06.925415208
3618,customer,True,True,2026-04-06 12:29:28.854990108
3619,customer,True,True,2025-01-10 18:15:01.989753486
3620,customer,True,True,2026-01-16 02:12:00.489737192
3621,customer,True,True,2025-08-07 13:02:12.976889200
3622,customer,True,True,2025-06-21 06:11:32.769304256
3623,customer,True,True,2025-07-26 15:50:00.870846741
3624,customer,True,True,2025-06-06 20:42:54.948752905
3625,customer,True,True,2025-07-29 09:10:28.862511206
3626,customer,True,True,2026-02-10 00:55:42.267538771
3627,customer,True,True,2025-12-20 04:16:21.164861246
3628,customer,True,True,2025-01-20 09:35:32.387496818
3629,customer,True,True,2026-01-20 05:53:22.532613300
3630,customer,True,True,2025-10-27 09:36:50.708225388
3631,customer,True,False,2025-07-09 04:38:40.009600110
3632,customer,True,True,2024-09-11 14:51:33.051236406
3633,customer,True,True,2025-02-20 14:42:37.070835132
3634,customer,True,False,2026-03-15 23:29:43.225150926
3635,customer,True,False,2025-08-15 01:27:51.810066723
3636,customer,True,True,2025-09-10 11:32:58.824575339
3637,customer,True,False,2025-12-18 19:05:27.691868202
3638,customer,True,True,2025-10-21 19:07:43.366447416
3639,customer,True,False,2026-02-11 06:55:38.331699540
3640,customer,True,True,2025-11-26 16:47:36.718978039
3641,customer,True,True,2026-01-18 22:35:43.695143287
3642,customer,True,False,2025-10-07 02:02:41.259547954
3643,customer,True,True,2025-12-24 15:16:52.941036490
3644,customer,True,False,2024-08-09 18:16:04.617492523
3645,customer,True,True,2025-09-30 09:00:53.210495394
3646,customer,True,True,2025-11-07 16:09:24.314510089
3647,customer,True,False,2025-12-05 19:42:55.935368223
3648,customer,True,True,2025-12-24 05:12:56.163063151
3649,customer,True,False,2026-04-15 11:54:03.559914781
3650,customer,True,False,2025-04-25 11:29:04.825692096
3651,customer,True,True,2024-11-04 05:12:03.674089207
3652,customer,True,True,2026-01-21 01:42:47.828992119
3653,customer,True,True,2025-01-22 05:32:06.079404840
3654,customer,True,True,2024-02-05 00:00:00.000000000
3655,customer,True,True,2024-03-26 12:18:51.950120291
3656,customer,True,True,2024-11-21 18:14:11.254021734
3657,customer,True,True,2026-04-04 13:29:27.829994710
3658,customer,True,True,2026-04-05 15:20:02.387510382
3659,customer,True,True,2025-06-08 04:19:41.610281022
3660,customer,True,True,2025-10-25 12:31:15.599807991
3661,customer,True,True,2026-06-11 06:21:23.369181676
3662,customer,True,True,2026-01-04 21:56:51.922721867
3663,customer,True,True,2025-06-20 01:13:59.449782078
3664,customer,True,True,2025-11-24 05:09:08.694842415
3665,customer,True,True,2025-10-24 14:04:33.113981165
3666,customer,True,False,2026-04-05 18:37:27.415559278
3667,customer,True,True,2026-01-06 19:36:53.413084449
3668,customer,True,True,2025-06-07 00:52:56.655074168
3669,customer,True,False,2026-01-13 22:41:22.603891278
3670,customer,True,False,2024-12-24 23:01:24.858569185
3671,customer,True,True,2025-10-20 05:49:44.418317846
3672,customer,True,False,2025-07-28 18:09:36.460521110
3673,customer,True,True,2025-06-13 03:02:59.548179941
3674,customer,True,True,2025-06-23 17:06:31.565701685
3675,customer,True,True,2026-03-18 23:30:00.259697978
3676,customer,True,True,2026-02-28 08:54:23.190056712
3677,customer,True,False,2026-06-12 02:31:28.866955201
3678,customer,True,False,2025-12-20 17:27:01.774275838
3679,customer,True,False,2026-03-08 21:38:38.185703348
3680,customer,True,True,2026-01-18 04:12:41.955918659
3681,customer,True,True,2025-12-04 09:05:29.950732289
3682,customer,True,True,2025-09-24 20:06:15.500603129
3683,customer,True,True,2025-11-21 15:02:28.294957413
3684,customer,True,True,2025-11-24 19:21:55.387905504
3685,customer,True,False,2025-08-16 14:04:06.471903836
3686,customer,True,True,2025-11-01 20:16:00.953404280
3687,customer,True,True,2025-04-03 18:53:17.021506160
3688,customer,True,False,2025-11-01 06:09:30.118851407
3689,customer,True,True,2024-09-08 23:34:31.823356703
3690,customer,True,True,2026-03-23 01:42:19.915658496
3691,customer,True,True,2025-12-23 12:00:46.421724845
3692,customer,True,True,2026-02-09 00:11:35.019342076
3693,customer,True,True,2025-09-16 19:44:22.498722672
3694,customer,True,True,2026-03-23 03:15:34.855901687
3695,customer,True,True,2026-05-03 16:57:08.669616253
3696,customer,True,True,2026-03-03 18:33:04.561637294
3697,customer,True,True,2026-04-28 12:32:11.438671503
3698,customer,True,True,2025-12-02 04:26:03.150155723
3699,customer,True,True,2025-09-25 10:19:37.374895031
3700,customer,True,True,2026-05-14 04:12:39.536350344
3701,customer,True,True,2026-01-01 23:34:34.986618840
3702,customer,True,True,2025-02-21 12:09:42.021268457
3703,customer,True,True,2024-11-16 15:43:59.698488749
3704,customer,True,True,2025-05-16 14:42:00.128113955
3705,customer,True,False,2026-06-27 10:51:21.356929245
3706,customer,True,True,2025-10-13 18:39:02.371554104
3707,customer,True,True,2025-01-13 18:52:06.832759881
3708,customer,True,True,2026-01-16 16:35:43.551142403
3709,customer,True,True,2026-04-14 01:00:16.456128172
3710,customer,True,True,2025-02-09 01:55:37.756901062
3711,customer,True,True,2024-12-21 01:55:09.425558623
3712,customer,True,False,2025-11-03 04:24:32.506184448
3713,customer,True,True,2026-04-13 05:53:13.008553924
3714,customer,True,True,2026-05-22 04:18:51.571343912
3715,customer,True,True,2025-08-26 10:18:35.276652476
3716,customer,True,False,2026-02-07 22:41:50.172644023
3717,customer,True,False,2025-11-14 13:41:30.587104511
3718,customer,True,True,2025-12-03 01:46:40.269395998
3719,customer,True,True,2026-03-09 15:47:44.446809812
3720,customer,True,False,2026-05-25 08:23:01.066538755
3721,customer,True,False,2026-01-12 23:45:11.609356767
3722,customer,True,True,2025-10-06 03:02:00.707962768
3723,customer,True,False,2025-09-26 18:04:31.473155355
3724,customer,True,True,2026-02-15 22:12:18.265507725
3725,customer,True,True,2024-12-28 13:00:37.305286555
3726,customer,True,True,2026-04-04 13:31:49.643519705
3727,customer,True,True,2025-03-19 09:01:34.510497868
3728,customer,True,True,2025-10-12 10:59:05.888411253
3729,customer,True,True,2026-01-11 17:51:48.755572376
3730,customer,True,True,2025-07-28 04:22:31.192698288
3731,customer,True,True,2025-12-12 20:32:58.884271726
3732,customer,True,True,2026-05-04 15:05:41.735196612
3733,customer,True,True,2026-04-11 03:07:53.739117074
3734,customer,True,True,2025-12-23 01:51:49.236779705
3735,customer,True,True,2026-01-30 02:17:09.934590472
3736,customer,True,True,2025-03-26 14:27:51.379261042
3737,customer,False,True,2026-02-05 01:40:24.635715189
3738,customer,True,True,2026-02-12 19:50:29.831641789
3739,customer,True,True,2026-02-28 10:47:18.944643074
3740,customer,True,False,2026-03-09 21:35:31.236400306
3741,customer,True,True,2026-03-06 09:40:51.287782429
3742,customer,True,True,2026-04-23 20:26:28.056125012
3743,customer,True,True,2025-10-04 04:53:24.172206424
3744,customer,True,True,2025-11-29 07:31:25.061706561
3745,customer,True,False,2025-12-06 05:50:45.314269011
3746,customer,True,True,2026-05-18 14:46:51.347421869
3747,customer,True,True,2025-08-17 14:16:19.873756647
3748,customer,True,True,2025-07-25 18:06:55.575536585
3749,customer,True,True,2024-09-29 14:30:45.366928359
3750,customer,True,True,2025-08-07 14:42:43.014199194
3751,customer,True,True,2024-07-06 18:52:43.250559871
3752,customer,True,True,2026-02-18 18:05:37.010726736
3753,customer,True,True,2024-09-07 01:53:06.228052786
3754,customer,True,True,2025-07-31 01:47:44.349548687
3755,customer,True,False,2025-08-29 10:22:40.690423627
3756,customer,True,False,2025-12-10 09:01:22.128879142
3757,customer,True,True,2026-01-12 07:25:13.043038377
3758,customer,True,True,2026-02-09 15:17:23.544136793
3759,customer,True,True,2024-08-23 09:09:35.203840869
3760,customer,True,True,2025-12-15 11:09:55.684775279
3761,customer,True,False,2025-07-26 19:26:54.572749236
3762,customer,True,True,2025-06-03 12:37:10.771102592
3763,customer,True,True,2025-06-07 08:44:10.823511817
3764,customer,True,True,2025-10-03 06:58:14.719136860
3765,customer,True,True,2024-09-15 00:51:12.520001333
3766,customer,True,True,2025-08-14 10:39:47.584239489
3767,customer,True,False,2026-02-12 18:44:17.929917419
3768,customer,True,True,2026-01-05 16:12:14.709874113
3769,customer,True,True,2026-05-15 02:50:23.555569621
3770,customer,True,False,2025-09-11 08:46:10.112704297
3771,customer,True,True,2025-07-06 15:14:26.183203852
3772,customer,False,True,2025-06-14 19:21:47.339020806
3773,customer,True,True,2025-07-31 01:41:17.731926416
3774,customer,True,True,2025-12-09 19:37:33.768289074
3775,customer,True,True,2025-11-08 22:22:46.654354517
3776,customer,True,True,2025-11-08 09:49:13.830989633
3777,customer,True,True,2025-03-25 12:10:20.046408773
3778,customer,True,True,2026-06-07 02:06:29.897773938
3779,customer,True,True,2026-01-21 19:58:03.918430612
3780,customer,True,False,2026-03-30 01:00:23.486982768
3781,customer,True,True,2024-03-25 01:06:31.041105144
3782,customer,True,True,2025-01-22 10:19:51.961653040
3783,customer,True,True,2026-01-16 01:41:25.633032104
3784,customer,True,True,2026-05-01 21:28:38.877921161
3785,customer,True,True,2026-04-10 21:04:26.000893946
3786,customer,True,True,2025-03-29 17:12:31.802626921
3787,customer,True,True,2026-05-17 00:13:46.954259896
3788,customer,True,False,2025-11-06 00:32:09.546689807
3789,customer,True,True,2025-05-18 05:56:11.010643363
3790,customer,True,False,2026-04-19 05:34:14.284664190
3791,customer,True,True,2025-11-07 23:01:33.867635287
3792,customer,True,True,2026-01-13 17:56:29.632940397
3793,customer,True,True,2026-01-31 18:08:20.204772784
3794,customer,True,True,2026-02-22 04:09:28.474420004
3795,customer,True,True,2025-04-24 23:57:56.160424582
3796,customer,True,True,2024-11-09 03:52:35.509068334
3797,customer,True,True,2025-12-22 09:56:29.857604600
3798,customer,True,False,2025-08-28 11:30:20.258275084
3799,customer,False,False,2025-11-03 19:17:46.154182180
3800,customer,True,True,2026-05-31 18:10:06.501087541
3801,customer,True,False,2025-12-28 10:53:27.563304023
3802,customer,True,True,2026-06-10 12:33:34.838360413
3803,customer,True,True,2026-01-25 09:48:18.813468894
3804,customer,True,True,2025-11-12 21:47:24.074800104
3805,customer,True,True,2025-06-09 10:25:13.414128312
3806,customer,True,True,2025-09-17 02:13:56.013620446
3807,customer,True,True,2025-04-17 09:49:31.918404666
3808,customer,True,False,2026-03-12 16:17:51.326552611
3809,customer,True,True,2024-12-28 02:28:39.119133810
3810,customer,True,True,2024-11-08 17:55:27.693777055
3811,customer,True,True,2026-06-12 18:17:26.609534852
3812,customer,True,True,2026-05-20 14:58:44.666150768
3813,customer,True,True,2025-11-17 01:40:34.236155283
3814,customer,True,True,2026-02-04 07:26:15.875614784
3815,customer,True,True,2026-01-14 23:37:53.850542785
3816,customer,True,True,2025-09-18 23:50:25.202479670
3817,customer,True,True,2025-04-05 12:56:53.978675090
3818,customer,True,True,2026-03-18 05:17:50.688988230
3819,customer,True,True,2025-02-13 10:47:02.826778172
3820,customer,True,True,2026-02-24 06:32:21.571131478
3821,customer,True,False,2024-02-05 00:00:00.000000000
3822,customer,True,True,2024-12-25 11:44:27.453965499
3823,customer,True,True,2026-02-12 05:41:20.812148342
